Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].P 	 vectorElement[i].P_Correction 	 vectorElement[i].U_x 	 vectorElement[i].U_x_Correction 	 vectorElement[i].U_y 	 vectorElement[i].U_y_Correction 	 
0.4800306104 	 0.8600730453 	 0.2028341235 	 -0.7368833301 	 -0.8590223397 	 0.0001086899 	 0.4791601998 	 0.0001353081 	 
-0.7745433831 	 -0.5880826123 	 0.1857043053 	 -0.7567882789 	 0.5866991525 	 -0.0004404921 	 -0.7727568822 	 -0.0003450186 	 
-0.0537816041 	 -0.6445109055 	 0.1562861347 	 0.1332204549 	 0.6072407995 	 0.0000154026 	 -0.0505742108 	 -0.0003424237 	 
0.5794743841 	 -0.5998700151 	 0.1873407839 	 -0.2594453139 	 0.5888218044 	 0.0004653381 	 0.5690636158 	 -0.0004781675 	 
-0.6505830901 	 0.4159594781 	 0.1749300605 	 -0.1194003868 	 -0.4039641145 	 -0.0004065978 	 -0.6323171871 	 0.0003231639 	 
-0.7085552044 	 -0.6632620747 	 0.1923725088 	 -0.7225698959 	 0.6615342491 	 -0.0005457652 	 -0.7067921069 	 -0.0004661249 	 
0.6471689055 	 -0.5661179824 	 0.1870649386 	 -0.3450675003 	 0.5577601607 	 0.0003718208 	 0.6376514224 	 -0.0003418636 	 
-0.2743647696 	 -0.1114550981 	 0.0616518652 	 0.2321715284 	 0.0631158357 	 -0.0002001531 	 -0.1554383370 	 -0.0001575128 	 
-0.9077833012 	 0.3319936002 	 0.2049572953 	 -0.6569614549 	 -0.3309900452 	 -0.0003713061 	 -0.9051425352 	 0.0001197420 	 
0.5359248447 	 -0.3749075112 	 0.1567031879 	 0.1180148706 	 0.3538508221 	 0.0003252905 	 0.5062070200 	 -0.0001735099 	 
-0.0178768496 	 -0.8224700478 	 0.1783757123 	 -0.2590133739 	 0.8060335633 	 -0.0000401637 	 -0.0176760771 	 -0.0005261694 	 
-0.1934995121 	 -0.1852244044 	 0.0657125824 	 0.2569785760 	 0.0856784607 	 0.0002481645 	 -0.0891633011 	 0.0002264381 	 
-0.7097322033 	 -0.3659572438 	 0.1737676379 	 -0.2025491355 	 0.3573997976 	 -0.0004735355 	 -0.6928177036 	 -0.0002083425 	 
0.7896412510 	 -0.5640072230 	 0.2012792103 	 -0.6862872711 	 0.5626037145 	 0.0006226131 	 0.7876224799 	 -0.0004165342 	 
-0.0248842267 	 -0.7713099799 	 0.1746773231 	 -0.1190093788 	 0.7493735055 	 -0.0001088614 	 -0.0241125756 	 -0.0005196951 	 
0.6846264841 	 0.2855060367 	 0.1706538272 	 -0.0500302963 	 -0.2760169345 	 0.0005183820 	 0.6612617254 	 0.0002378997 	 
-0.5090049224 	 0.7379724204 	 0.1772213061 	 -0.5100206371 	 -0.7303307547 	 -0.0002899763 	 -0.5038684250 	 0.0004848309 	 
0.2359660483 	 0.8510120300 	 0.1911989204 	 -0.4075716380 	 -0.8410687617 	 0.0002166377 	 0.2331401809 	 0.0007266466 	 
0.7340724796 	 0.3920835135 	 0.1847387418 	 -0.2639894921 	 -0.3848831080 	 0.0005213742 	 0.7204105232 	 0.0002451347 	 
-0.6188046823 	 0.4962283685 	 0.1832155433 	 -0.1486005847 	 -0.4839244049 	 -0.0004380355 	 -0.6037100153 	 0.0002817675 	 
0.3102882541 	 0.1163783214 	 0.1332570777 	 0.5016595057 	 -0.0770274338 	 0.0001016717 	 0.2052520184 	 -0.0001280988 	 
0.5825736421 	 -0.3960505917 	 0.1679644739 	 0.0391144084 	 0.3791351355 	 0.0002756305 	 0.5579799420 	 -0.0002239672 	 
0.7544565468 	 0.6339662921 	 0.2022301814 	 -0.7412200671 	 -0.6332079089 	 0.0001461917 	 0.7533055982 	 0.0000133509 	 
-0.9165933848 	 0.3066406306 	 0.2040408862 	 -0.6603917512 	 -0.3057539085 	 -0.0004296564 	 -0.9140512929 	 0.0000549523 	 
-0.0784692855 	 0.9369955794 	 0.1904379804 	 -0.6155300487 	 -0.9318090643 	 -0.0000500485 	 -0.0781596463 	 0.0006886328 	 
-0.0276873952 	 -0.8497151067 	 0.1825854111 	 -0.3309222258 	 0.8362412433 	 0.0000459040 	 -0.0271125564 	 -0.0005879749 	 
0.8965010129 	 0.0782181532 	 0.1792125656 	 -0.5140972722 	 -0.0774012074 	 0.0006499796 	 0.8876968591 	 -0.0000032155 	 
-0.0375141995 	 -0.6687662084 	 0.1562417623 	 0.0787446835 	 0.6344950048 	 -0.0000564228 	 -0.0353875849 	 -0.0004517717 	 
-0.4390112290 	 0.8245469982 	 0.1864589102 	 -0.6086921689 	 -0.8197122969 	 -0.0002508453 	 -0.4361178916 	 0.0005691131 	 
0.4774988460 	 -0.8632006085 	 0.2098990746 	 -0.7145399236 	 0.8620001085 	 0.0000859284 	 0.4771904227 	 -0.0002096647 	 
0.6008547095 	 -0.4181303617 	 0.1735011270 	 -0.0118855471 	 0.4029722070 	 0.0003671074 	 0.5792834963 	 -0.0002214524 	 
0.3023499995 	 0.1607530171 	 0.1415770571 	 0.5281730488 	 -0.1099074150 	 0.0004169253 	 0.2076003294 	 0.0001141439 	 
0.7624263770 	 0.3957100325 	 0.1859027428 	 -0.3469269026 	 -0.3898526112 	 0.0005931673 	 0.7510803191 	 0.0002234905 	 
-0.6352691602 	 0.5195798212 	 0.1860689907 	 -0.2220050592 	 -0.5089699311 	 -0.0003941304 	 -0.6225056191 	 0.0003832024 	 
0.0375011965 	 0.9306646511 	 0.1940232061 	 -0.5684295077 	 -0.9247978838 	 0.0000051203 	 0.0374936806 	 0.0005104135 	 
0.1606986595 	 0.2196623995 	 0.1596847354 	 0.6318389591 	 -0.1051917361 	 0.0000413744 	 0.0771105200 	 0.0001241724 	 
0.6295180474 	 -0.4169502429 	 0.1747312391 	 -0.0709836481 	 0.4037054210 	 0.0004155044 	 0.6098328851 	 -0.0002539042 	 
-0.6243904054 	 0.5455786138 	 0.1845241601 	 -0.2550790267 	 -0.5350739467 	 -0.0004777048 	 -0.6126884537 	 0.0004036777 	 
0.1516169036 	 -0.9334084744 	 0.1997148154 	 -0.5984548421 	 0.9286595051 	 0.0000194784 	 0.1506743771 	 -0.0006641819 	 
-0.0920972411 	 0.2772333997 	 0.1294714400 	 0.5049290929 	 -0.1536938187 	 -0.0000541961 	 -0.0507931218 	 -0.0000646382 	 
0.7764051725 	 0.4214152878 	 0.1880508240 	 -0.4211297108 	 -0.4165693814 	 0.0006062817 	 0.7671277971 	 0.0002360416 	 
-0.6321450043 	 -0.6411957159 	 0.1831166481 	 -0.5002599317 	 0.6350093839 	 -0.0004094395 	 -0.6261938029 	 -0.0006344204 	 
0.1394585160 	 0.8929326221 	 0.1971661123 	 -0.4559090339 	 -0.8845540813 	 0.0001384387 	 0.1381870598 	 0.0005786222 	 
0.7325209056 	 -0.5936065664 	 0.1986664414 	 -0.5921882666 	 0.5905685959 	 0.0005620709 	 0.7286303561 	 -0.0004022539 	 
-0.5137275569 	 -0.8223833380 	 0.1869841280 	 -0.7406681118 	 0.8202548663 	 -0.0003207671 	 -0.5125137216 	 -0.0005427173 	 
0.9027741778 	 0.0260393629 	 0.1812560444 	 -0.5173941558 	 -0.0256605577 	 0.0005706706 	 0.8942679873 	 0.0000784505 	 
0.6479064645 	 -0.4388944703 	 0.1782749846 	 -0.1365453880 	 0.4273042642 	 0.0004947606 	 0.6309554141 	 -0.0002429933 	 
-0.9311003083 	 -0.2774081719 	 0.1963499677 	 -0.7105125983 	 0.2767672214 	 -0.0006142604 	 -0.9288600817 	 -0.0002206783 	 
-0.2842880102 	 -0.9294959099 	 0.1925434095 	 -0.7274886876 	 0.9272931408 	 -0.0001500888 	 -0.2837687075 	 -0.0006126381 	 
0.9708277106 	 0.0008395750 	 0.1839149680 	 -0.7574747304 	 -0.0008187166 	 0.0006496358 	 0.9683134905 	 -0.0001072541 	 
-0.6164126492 	 -0.4036542125 	 0.1621332863 	 -0.0704562328 	 0.3896713136 	 -0.0003669768 	 -0.5946773626 	 -0.0002538594 	 
-0.7422327928 	 0.6273633640 	 0.2005378483 	 -0.6949377221 	 -0.6258593401 	 -0.0004950793 	 -0.7404565050 	 0.0004496071 	 
0.6765648264 	 -0.4374385890 	 0.1764082548 	 -0.2138371267 	 0.4273736186 	 0.0005081546 	 0.6614316872 	 -0.0003461571 	 
-0.8801532560 	 0.0808545762 	 0.1825333590 	 -0.4447845886 	 -0.0796986885 	 -0.0007324204 	 -0.8699932104 	 -0.0000087308 	 
-0.1228330209 	 -0.6794811145 	 0.1586438865 	 0.0374135977 	 0.6483723939 	 -0.0001075067 	 -0.1171466104 	 -0.0004326875 	 
-0.4797751178 	 -0.7503354061 	 0.1876447706 	 -0.4477625069 	 0.7422567271 	 -0.0002711775 	 -0.4746103792 	 -0.0004535031 	 
0.2257951932 	 -0.2595382665 	 0.1246451545 	 0.4594169601 	 0.1791572416 	 0.0002541653 	 0.1554944809 	 -0.0002279849 	 
-0.2969857913 	 -0.8304019164 	 0.1859377099 	 -0.4244497637 	 0.8205895636 	 -0.0002822100 	 -0.2932078198 	 -0.0006293524 	 
0.6542755594 	 -0.4891923668 	 0.1841581831 	 -0.2178576596 	 0.4790952331 	 0.0005757797 	 0.6408734255 	 -0.0002434780 	 
0.2212095079 	 0.1814011469 	 0.1481978284 	 0.5818999718 	 -0.0964352077 	 0.0001944004 	 0.1179480435 	 0.0003416226 	 
0.6919151816 	 0.6804175849 	 0.1932761384 	 -0.7184532732 	 -0.6787688863 	 0.0003074492 	 0.6903033803 	 0.0004411083 	 
-0.6872325405 	 -0.4370671527 	 0.1762990801 	 -0.2414927925 	 0.4278486987 	 -0.0004697559 	 -0.6726506450 	 -0.0002628982 	 
-0.3118985062 	 0.1178289526 	 0.0984310355 	 0.3611702793 	 -0.0783160440 	 0.0001056820 	 -0.2081741316 	 -0.0000427997 	 
-0.0942568301 	 -0.6751126933 	 0.1593668072 	 0.0623288743 	 0.6427790318 	 -0.0000461951 	 -0.0895062404 	 -0.0004672371 	 
0.6437559325 	 -0.5158671374 	 0.1884727883 	 -0.2258590404 	 0.5056986230 	 0.0005064165 	 0.6312329368 	 -0.0003446828 	 
-0.3213630819 	 -0.1075697592 	 0.0876923269 	 0.3148815710 	 0.0731339587 	 0.0000734384 	 -0.2182729261 	 -0.0000566066 	 
0.5654946499 	 -0.7826968484 	 0.2158866277 	 -0.6094831743 	 0.7802118481 	 0.0001939607 	 0.5638326324 	 -0.0003980460 	 
0.0363845327 	 -0.8969451450 	 0.1924678468 	 -0.4532384228 	 0.8879133215 	 0.0000213748 	 0.0359277495 	 -0.0006143547 	 
-0.4596156248 	 -0.8221997461 	 0.1892155322 	 -0.6266340623 	 0.8176072406 	 -0.0004205949 	 -0.4572068158 	 -0.0005407682 	 
-0.1216256797 	 -0.2937032874 	 0.0972865511 	 0.3651032549 	 0.1844281425 	 -0.0003857217 	 -0.0763150075 	 0.0000912704 	 
-0.5970213422 	 0.7685704458 	 0.1952986628 	 -0.7211506879 	 -0.7667447860 	 -0.0003585074 	 -0.5956924722 	 0.0005314812 	 
-0.5585429783 	 0.7969307506 	 0.1923958159 	 -0.7326304235 	 -0.7950147531 	 -0.0003499775 	 -0.5572776611 	 0.0005710101 	 
-0.7331619647 	 -0.4172810086 	 0.1802419834 	 -0.3187566316 	 0.4101992332 	 -0.0004201332 	 -0.7207837055 	 -0.0001987067 	 
-0.0560407586 	 0.8954353130 	 0.1885351347 	 -0.4672259899 	 -0.8865291712 	 -0.0001558643 	 -0.0554608128 	 0.0007113727 	 
-0.6353128558 	 0.6425471440 	 0.1885134960 	 -0.4899540533 	 -0.6365310481 	 -0.0004695681 	 -0.6293556590 	 0.0004645461 	 
0.4500990872 	 0.8597749272 	 0.2016330598 	 -0.6851994986 	 -0.8576907964 	 0.0003313995 	 0.4488187317 	 0.0006441311 	 
-0.3071519857 	 0.0718133149 	 0.0908389939 	 0.3405322734 	 -0.0446095544 	 -0.0000042413 	 -0.1912023074 	 0.0000024820 	 
-0.7448701057 	 -0.4424371085 	 0.1862326371 	 -0.3702882597 	 0.4363805592 	 -0.0004644286 	 -0.7344372638 	 -0.0002164025 	 
0.2045725322 	 0.2026964067 	 0.1664145213 	 0.6541373210 	 -0.1092828802 	 0.0000038629 	 0.1104652314 	 0.0001631803 	 
-0.4674816651 	 0.8268680020 	 0.1906792851 	 -0.6504675337 	 -0.8231268994 	 -0.0003192281 	 -0.4654889613 	 0.0004456200 	 
0.2495314998 	 -0.1855115238 	 0.1113664834 	 0.4247876339 	 0.1132976369 	 0.0000999686 	 0.1523716258 	 -0.0000223944 	 
0.1657319518 	 -0.2211688547 	 0.1364886892 	 0.5379568928 	 0.1096738819 	 -0.0000188356 	 0.0818910129 	 -0.0002996778 	 
-0.7435219878 	 -0.6269678714 	 0.1885933193 	 -0.7455408385 	 0.6254344877 	 -0.0004597437 	 -0.7419538191 	 -0.0004451937 	 
0.1847061689 	 -0.2045679710 	 0.1614631149 	 0.6380593189 	 0.1008237503 	 0.0000856462 	 0.0908636030 	 -0.0003028155 	 
-0.1464238238 	 0.8848144883 	 0.1871031390 	 -0.4717617621 	 -0.8760002104 	 -0.0002597336 	 -0.1449636790 	 0.0007176135 	 
-0.4255381719 	 0.7983584285 	 0.1788972625 	 -0.5322853487 	 -0.7909632118 	 -0.0003277919 	 -0.4215904738 	 0.0005433686 	 
0.2477134084 	 0.1839281006 	 0.1618896940 	 0.6279789719 	 -0.1110317532 	 0.0001401224 	 0.1499658918 	 0.0002730800 	 
-0.7269673651 	 0.5064218269 	 0.1993304961 	 -0.3848992821 	 -0.5007926399 	 -0.0004347915 	 -0.7186091299 	 0.0002984927 	 
0.0331733545 	 0.9049058338 	 0.1900785765 	 -0.4904975619 	 -0.8968215842 	 -0.0001583253 	 0.0328816126 	 0.0006076153 	 
-0.8575061316 	 0.4608955706 	 0.2036409648 	 -0.6889888376 	 -0.4599386692 	 -0.0005064782 	 -0.8554384848 	 0.0003256715 	 
-0.8778630957 	 0.4186156010 	 0.2073795000 	 -0.6703343675 	 -0.4175992783 	 -0.0005849155 	 -0.8758450930 	 0.0002637176 	 
-0.2448336057 	 -0.8995146182 	 0.1923425820 	 -0.5781675470 	 0.8938237311 	 -0.0002332709 	 -0.2433921214 	 -0.0006118545 	 
0.0197384109 	 -0.7916214049 	 0.1778467576 	 -0.1660656085 	 0.7719962660 	 0.0000272095 	 0.0193780448 	 -0.0005409826 	 
0.0944314619 	 -0.2542639467 	 0.1153444156 	 0.4547091624 	 0.1204757389 	 -0.0002070809 	 0.0447474567 	 -0.0001318777 	 
0.5878864430 	 -0.7685890997 	 0.2161365309 	 -0.6163197268 	 0.7664490495 	 0.0003688526 	 0.5864747910 	 -0.0002640509 	 
0.8378858683 	 0.1988245250 	 0.1722470553 	 -0.4087410882 	 -0.1960353701 	 0.0005173211 	 0.8255989976 	 0.0000642934 	 
0.8434833800 	 0.1536171062 	 0.1749566461 	 -0.3852421301 	 -0.1514141589 	 0.0005373366 	 0.8309138111 	 0.0002109813 	 
-0.1634462351 	 -0.8902994350 	 0.1916875149 	 -0.4828694088 	 0.8820865893 	 -0.0001275572 	 -0.1620099618 	 -0.0006730357 	 
-0.7362276576 	 -0.6547130177 	 0.1898399507 	 -0.7899078925 	 0.6540866560 	 -0.0001949691 	 -0.7349837803 	 -0.0000863324 	 
-0.9622452455 	 -0.2068687826 	 0.1972280101 	 -0.7564265200 	 0.2069089131 	 -0.0001960781 	 -0.9607948517 	 -0.0000250678 	 
-0.8357345500 	 0.4431811712 	 0.2008088031 	 -0.5953121331 	 -0.4408984553 	 -0.0006733997 	 -0.8317508526 	 0.0002960854 	 
0.9684069628 	 0.1013432949 	 0.1927843584 	 -0.7330941762 	 -0.1010850023 	 0.0006847892 	 0.9661786515 	 0.0000050047 	 
-0.0347418856 	 -0.7987033293 	 0.1752083258 	 -0.1996264278 	 0.7798841628 	 -0.0000890360 	 -0.0337226772 	 -0.0005799708 	 
0.2981999774 	 -0.0508916922 	 0.0904389239 	 0.3447828680 	 0.0295090622 	 -0.0003764798 	 0.1751729273 	 0.0002582153 	 
0.2727550353 	 -0.0090979818 	 0.0855721934 	 0.3352027978 	 0.0039450488 	 -0.0003831117 	 0.1310618807 	 -0.0000966331 	 
0.0103178751 	 -0.8184462347 	 0.1798965107 	 -0.2398439270 	 0.8016287142 	 -0.0000161964 	 0.0101200955 	 -0.0005787358 	 
-0.7233789710 	 -0.6068574003 	 0.1853613173 	 -0.6505503485 	 0.6037605157 	 -0.0005162120 	 -0.7196591273 	 -0.0004667994 	 
-0.2728983792 	 -0.9030889559 	 0.1903358702 	 -0.6276632019 	 0.8984764429 	 -0.0002044798 	 -0.2712842524 	 -0.0007136125 	 
0.8164670797 	 -0.5520551168 	 0.1989645324 	 -0.7548121620 	 0.5512040223 	 0.0002073323 	 0.8156698581 	 -0.0000232211 	 
-0.9057711070 	 0.1543482192 	 0.1952094826 	 -0.5177394445 	 -0.1530666368 	 -0.0006135692 	 -0.8987569933 	 0.0001163440 	 
0.7274848187 	 0.6446093642 	 0.2008041387 	 -0.6943921823 	 -0.6431375929 	 0.0004673349 	 0.7257007499 	 0.0004505047 	 
0.6572275663 	 0.6201854420 	 0.1872683112 	 -0.4951090814 	 -0.6144160190 	 0.0004445727 	 0.6511240380 	 0.0004684389 	 
-0.8822877057 	 -0.3495546040 	 0.1959808330 	 -0.6260314088 	 0.3478413502 	 -0.0006917438 	 -0.8781118437 	 -0.0001937258 	 
-0.6743457986 	 0.7044859792 	 0.2003208905 	 -0.7088423543 	 -0.7029332026 	 -0.0003772219 	 -0.6729514524 	 0.0004530489 	 
0.8788254016 	 -0.1592866474 	 0.1778226277 	 -0.4958963103 	 0.1578079818 	 0.0008206258 	 0.8694404851 	 -0.0001305534 	 
-0.6393876978 	 0.7348360916 	 0.1994306504 	 -0.7079389096 	 -0.7331429673 	 -0.0003673249 	 -0.6379110966 	 0.0005271341 	 
-0.5136487263 	 0.8273937633 	 0.1931032306 	 -0.7324815513 	 -0.8255584186 	 -0.0003616277 	 -0.5125590839 	 0.0005279396 	 
0.8677820112 	 0.4384404573 	 0.1915651506 	 -0.7323836148 	 -0.4372934840 	 0.0005352418 	 0.8656922239 	 0.0001386479 	 
-0.3370238859 	 -0.0109832712 	 0.0926187097 	 0.3356320154 	 0.0073648611 	 -0.0001150329 	 -0.2276819693 	 -0.0001053915 	 
0.1875306045 	 0.8719207562 	 0.1917331342 	 -0.4357657815 	 -0.8625110326 	 0.0002303647 	 0.1855039555 	 0.0006604901 	 
0.0260773215 	 -0.8423908878 	 0.1795433103 	 -0.3189469015 	 0.8280049975 	 -0.0000412815 	 0.0259397911 	 -0.0006285436 	 
-0.2423470816 	 0.1209684390 	 0.1020860628 	 0.4017667106 	 -0.0570288804 	 0.0001510370 	 -0.1146804908 	 0.0000487648 	 
-0.9366774158 	 0.0773578043 	 0.1862414721 	 -0.6307942384 	 -0.0767169821 	 -0.0007695752 	 -0.9315425697 	 0.0000212207 	 
0.9077331471 	 -0.1640008404 	 0.1762453453 	 -0.6066601000 	 0.1627379816 	 0.0008934924 	 0.9012773953 	 -0.0000760794 	 
0.6400560052 	 0.6883401025 	 0.1911102119 	 -0.6115862690 	 -0.6844809044 	 0.0005519361 	 0.6363981185 	 0.0004424622 	 
0.7262317877 	 -0.6454107649 	 0.2037207042 	 -0.6811581880 	 0.6438657923 	 0.0004965730 	 0.7244784278 	 -0.0003921652 	 
0.7572060126 	 -0.6079779667 	 0.2019156799 	 -0.6864489295 	 0.6064636437 	 0.0005719982 	 0.7553817505 	 -0.0004428312 	 
-0.1879285299 	 -0.9535434935 	 0.1941698621 	 -0.7205450367 	 0.9511584677 	 -0.0002236145 	 -0.1875487152 	 -0.0005331339 	 
0.0986434541 	 0.9617447976 	 0.2000589442 	 -0.6773368988 	 -0.9588736005 	 0.0001532514 	 0.0984409232 	 0.0003849655 	 
0.1626269394 	 -0.9590644424 	 0.2030043096 	 -0.6885706025 	 0.9568689630 	 0.0001391304 	 0.1623079570 	 -0.0006156932 	 
0.8832374497 	 0.2348378582 	 0.1889850010 	 -0.5249471784 	 -0.2330937288 	 0.0004399913 	 0.8756766370 	 -0.0001056254 	 
-0.7404469268 	 -0.4908972921 	 0.1888664825 	 -0.4351570687 	 0.4854153835 	 -0.0006029836 	 -0.7321116477 	 -0.0003089048 	 
-0.2637687376 	 0.1553636631 	 0.0946776381 	 0.3601979474 	 -0.0927514273 	 -0.0000413703 	 -0.1579314291 	 -0.0001918915 	 
-0.7243280541 	 0.5322860184 	 0.2012571624 	 -0.4222862482 	 -0.5270119648 	 -0.0003764814 	 -0.7170498619 	 0.0002998060 	 
0.8905442749 	 -0.3951890829 	 0.1928119039 	 -0.7352955507 	 0.3943268024 	 0.0006548685 	 0.8887096415 	 -0.0001851823 	 
0.7875685364 	 0.5710381748 	 0.1968507279 	 -0.7133773572 	 -0.5696735739 	 0.0004953084 	 0.7856417543 	 0.0002716829 	 
0.8709904990 	 -0.4374767952 	 0.1952064170 	 -0.7272444831 	 0.4365258201 	 0.0005644593 	 0.8690447113 	 -0.0003211748 	 
0.5608269876 	 -0.8101984496 	 0.2227307524 	 -0.6588796197 	 0.8089419601 	 0.0000617952 	 0.5602442344 	 -0.0001566959 	 
-0.4713355755 	 -0.8484234892 	 0.1915167722 	 -0.7260178819 	 0.8462136636 	 -0.0004401698 	 -0.4701233030 	 -0.0005911447 	 
-0.9022831543 	 -0.3681631515 	 0.1972318238 	 -0.7184431481 	 0.3674718070 	 -0.0005756673 	 -0.9003038510 	 -0.0002716105 	 
0.9118909872 	 -0.3450386398 	 0.1886368215 	 -0.7546906391 	 0.3444519702 	 0.0005882980 	 0.9098285282 	 -0.0002423401 	 
0.4033355925 	 -0.8877396950 	 0.2110847456 	 -0.6652265830 	 0.8858362879 	 0.0002614147 	 0.4025392740 	 -0.0005642872 	 
0.6994299678 	 -0.5633525709 	 0.1899661070 	 -0.4646840665 	 0.5576916215 	 0.0004343789 	 0.6925279387 	 -0.0003229055 	 
0.3602772083 	 -0.9054760978 	 0.2092282340 	 -0.6705125311 	 0.9033822362 	 0.0001836945 	 0.3595141428 	 -0.0006263696 	 
0.7628731102 	 0.6080212006 	 0.1964358685 	 -0.7256219670 	 -0.6066720452 	 0.0004449214 	 0.7613208157 	 0.0002962779 	 
0.2157073478 	 -0.9506026033 	 0.2032236554 	 -0.6955032376 	 0.9484486881 	 0.0000912773 	 0.2152730633 	 -0.0006384215 	 
0.9719725737 	 0.0515324213 	 0.1877262204 	 -0.7519406513 	 -0.0512116024 	 0.0006635290 	 0.9697981116 	 0.0000366664 	 
-0.5005469796 	 -0.8483103523 	 0.1885351491 	 -0.7941245163 	 0.8473509915 	 -0.0001513536 	 -0.4995363009 	 -0.0001708623 	 
-0.9648697286 	 0.1260268139 	 0.1909989951 	 -0.7377946308 	 -0.1257882718 	 -0.0005410640 	 -0.9627863866 	 -0.0000343166 	 
-0.8322502179 	 0.5085963422 	 0.2078067217 	 -0.6794325670 	 -0.5075174873 	 -0.0005368621 	 -0.8306312539 	 0.0002141616 	 
0.8464164465 	 -0.4862340665 	 0.1932170629 	 -0.7408457566 	 0.4853788860 	 0.0005538186 	 0.8447273346 	 -0.0002327487 	 
-0.9197808836 	 0.3560875357 	 0.2145736598 	 -0.6951926259 	 -0.3554467700 	 -0.0001090624 	 -0.9186865276 	 0.0000616453 	 
-0.8084264126 	 0.5463089907 	 0.2061300801 	 -0.6875254730 	 -0.5451959276 	 -0.0003972590 	 -0.8066075440 	 0.0003444283 	 
0.2082158567 	 -0.2153621630 	 0.1300629144 	 0.5044831749 	 0.1242322907 	 0.0002738091 	 0.1198569879 	 -0.0002863719 	 
0.4848049792 	 0.8092260184 	 0.1922833197 	 -0.6195555623 	 -0.8049651587 	 0.0002535721 	 0.4823664284 	 0.0004816350 	 
-0.6918509075 	 -0.3884425729 	 0.1756131000 	 -0.1797401427 	 0.3790371223 	 -0.0004200786 	 -0.6748692324 	 -0.0002524948 	 
0.2119471859 	 -0.1692568286 	 0.1293717659 	 0.5108176473 	 0.0806451785 	 0.0002625301 	 0.1008685202 	 0.0000113065 	 
0.6132409100 	 -0.7732677770 	 0.2189894887 	 -0.6799483153 	 0.7723321172 	 0.0001715248 	 0.6127131353 	 -0.0001005036 	 
-0.9371528570 	 -0.3054698911 	 0.1959433662 	 -0.7672639018 	 0.3053342173 	 -0.0001648797 	 -0.9359378961 	 -0.0000856690 	 
-0.2847991575 	 0.9340080226 	 0.1995880392 	 -0.7166309947 	 -0.9321586396 	 -0.0002220735 	 -0.2843168659 	 0.0005464644 	 
-0.9409883949 	 0.2961364773 	 0.2090143584 	 -0.7181496934 	 -0.2956489195 	 -0.0001821345 	 -0.9399829519 	 -0.0000098120 	 
-0.9639315095 	 0.2108680182 	 0.2099857014 	 -0.7152087731 	 -0.2104298801 	 -0.0001169910 	 -0.9628364499 	 -0.0000050673 	 
0.0828639555 	 0.9830697487 	 0.2095174816 	 -0.7164097613 	 -0.9819441413 	 -0.0000115461 	 0.0826002109 	 0.0001243853 	 
-0.2637117050 	 -0.9495676716 	 0.1955733170 	 -0.7680563785 	 0.9484077114 	 -0.0000568903 	 -0.2631432597 	 -0.0001439892 	 
-0.7913652651 	 0.5260713112 	 0.2016096150 	 -0.6082529917 	 -0.5237255707 	 -0.0005275478 	 -0.7878021727 	 0.0003501035 	 
0.9305449427 	 0.0260241043 	 0.1857674103 	 -0.5995731599 	 -0.0257146034 	 0.0006419702 	 0.9246286927 	 -0.0000171877 	 
0.8900245115 	 -0.3281252739 	 0.1869364812 	 -0.6606033686 	 0.3266245753 	 0.0008096053 	 0.8860115200 	 -0.0001645148 	 
-0.5008384508 	 -0.7977881355 	 0.1830518126 	 -0.6513802024 	 0.7934181599 	 -0.0003543351 	 -0.4982669428 	 -0.0005294847 	 
0.0583380007 	 0.9447943714 	 0.1994726754 	 -0.6029896539 	 -0.9401781378 	 0.0000162463 	 0.0580912771 	 0.0004115856 	 
0.4590394164 	 0.8059103780 	 0.1896345854 	 -0.5715073636 	 -0.8005424622 	 0.0002965883 	 0.4558349556 	 0.0004756127 	 
0.2841208931 	 0.0643138989 	 0.1097998293 	 0.4265347917 	 -0.0353819894 	 0.0001230481 	 0.1560253833 	 -0.0005194692 	 
0.9437291910 	 0.0511383186 	 0.1862830893 	 -0.6502031926 	 -0.0509980661 	 0.0007201199 	 0.9389420971 	 -0.0000015151 	 
0.8615937687 	 0.3870231593 	 0.1918328903 	 -0.6258078254 	 -0.3849772420 	 0.0005733895 	 0.8573262139 	 0.0003578144 	 
0.1235818009 	 -0.9362834749 	 0.1989933306 	 -0.5967076412 	 0.9316182201 	 0.0001852808 	 0.1230577168 	 -0.0007623419 	 
0.6844555258 	 0.7083335792 	 0.1955494137 	 -0.7661434500 	 -0.7076199022 	 0.0001650180 	 0.6832781208 	 0.0001205781 	 
-0.3516759780 	 0.8572745917 	 0.1837247066 	 -0.5919647016 	 -0.8513797182 	 -0.0001530777 	 -0.3491909289 	 0.0004800312 	 
0.4621520773 	 0.7192899912 	 0.1829083032 	 -0.3454829081 	 -0.7082121130 	 0.0003086689 	 0.4548877223 	 0.0003873787 	 
0.7678242501 	 0.4735228460 	 0.1882332619 	 -0.4857544048 	 -0.4690348106 	 0.0005507677 	 0.7606291089 	 0.0004926299 	 
-0.0892720636 	 0.2515935812 	 0.1048392607 	 0.4136880884 	 -0.1148745502 	 0.0000996998 	 -0.0413230046 	 -0.0002909034 	 
-0.7048851366 	 -0.4140436840 	 0.1758066378 	 -0.2530083234 	 0.4057910585 	 -0.0004611344 	 -0.6901317067 	 -0.0002944187 	 
